,artist,uri,followers,genres,popularity,spotify_id,chart
1696,La Energia Nortena,spotify:artist:6uFxO15AG9aoz7MS4aQQvp,103900,"['norteno-sax', 'regional mexican pop']",59,6uFxO15AG9aoz7MS4aQQvp,latin-regional-mexican-airplay
1697,Ana Barbara,spotify:artist:43qxAkuKFB6fMNSeS5dO7Z,486481,"['grupera', 'latin', 'mexican pop', 'ranchera']",66,43qxAkuKFB6fMNSeS5dO7Z,latin-regional-mexican-airplay
1698,Justin Sierreno MX,spotify:artist:1LPmqq9d0ufwbNrxAndFSv,32243,[],37,1LPmqq9d0ufwbNrxAndFSv,latin-regional-mexican-airplay
1699,Mau,spotify:artist:0UbJJayomun8CvZKCPH9j3,158668,['sertanejo pop'],70,0UbJJayomun8CvZKCPH9j3,latin-pop-albums
1700,Camila,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,16187744,"['dance pop', 'pop', 'post-teen pop']",89,4nDoRrQiYLoBzwC5BhVJzF,latin-pop-albums
1701,CNCO,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,16187744,"['dance pop', 'pop', 'post-teen pop']",89,4nDoRrQiYLoBzwC5BhVJzF,latin-pop-albums
1702,Cali,spotify:artist:1PSbZri8ZpIcScw1WFMzjD,130,[],54,1PSbZri8ZpIcScw1WFMzjD,latin-pop-airplay
1703,Guaynaa,spotify:artist:0BqURncJM5B1BBu7UM51eq,413475,"['latin', 'perreo', 'reggaeton', 'reggaeton flow']",76,0BqURncJM5B1BBu7UM51eq,latin-pop-airplay
1704,Jesse,spotify:artist:1mX1TWKpNxDSAH16LgDfiR,3602001,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop']",78,1mX1TWKpNxDSAH16LgDfiR,latin-pop-airplay
1705,Fonseca,spotify:artist:53KTldaJ8tHSkYU3nigfwP,1343478,"['colombian pop', 'cumbia', 'latin', 'latin pop']",72,53KTldaJ8tHSkYU3nigfwP,latin-pop-airplay
1706,Luis Figueroa,spotify:artist:7waNCUQ1Ne7OoNHgqpgMZ7,3995,[],57,7waNCUQ1Ne7OoNHgqpgMZ7,latin-pop-airplay
1707,CNCO,spotify:artist:7waNCUQ1Ne7OoNHgqpgMZ7,3995,[],57,7waNCUQ1Ne7OoNHgqpgMZ7,latin-pop-airplay
1708,Abraham Mateo,spotify:artist:2bxxlINUlcMQQb39K7IopR,989144,"['latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'reggaeton', 'spanish pop', 'tropical']",73,2bxxlINUlcMQQb39K7IopR,latin-pop-airplay
1709,Ovy On The Drums,spotify:artist:3m5qlPf2OkihLz3dRYnkPA,20872,[],73,3m5qlPf2OkihLz3dRYnkPA,latin-pop-airplay
1710,Darkiel,spotify:artist:4z19QMyPVRwbd4Fs2LisBa,699863,"['latin', 'perreo', 'reggaeton', 'reggaeton flow']",68,4z19QMyPVRwbd4Fs2LisBa,latin-pop-airplay
1711,Elvis Crespo,spotify:artist:1c22GXH30ijlOfXhfLz9Df,450286,"['latin', 'tropical']",69,1c22GXH30ijlOfXhfLz9Df,tropical-albums
1712,La Sonora Dinamita,spotify:artist:0fu0o4pQbqbYGPy9ASvlnL,1675,[],13,0fu0o4pQbqbYGPy9ASvlnL,tropical-albums
1713,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,696443,"['latin', 'puerto rican pop', 'salsa', 'salsa puertorriquena', 'tropical']",67,7wOZy3KdFVVINgNFFxkxwO,tropical-albums
1714,Gente de Zona,spotify:artist:2cy1zPcrFcXAJTP0APWewL,1242475,"['cubaton', 'latin', 'latin hip hop', 'latin pop', 'tropical']",74,2cy1zPcrFcXAJTP0APWewL,tropical-albums
1715,Buena Vista Social Club,spotify:artist:2cy1zPcrFcXAJTP0APWewL,1242475,"['cubaton', 'latin', 'latin hip hop', 'latin pop', 'tropical']",74,2cy1zPcrFcXAJTP0APWewL,tropical-albums
1716,Hector Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,812113,"['latin jazz', 'salsa', 'salsa puertorriquena', 'tropical']",65,7opp16lU7VM3l2WBdGMYHP,tropical-albums
1717,Zacarias Ferreira,spotify:artist:1LKPL2O3vA3ozNsmshDg3o,666921,"['bachata', 'dominican pop', 'latin', 'tropical']",64,1LKPL2O3vA3ozNsmshDg3o,tropical-albums
1718,Natti Natasha,spotify:artist:1GDbiv3spRmZ1XdM1jQbT7,4289327,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'tropical']",86,1GDbiv3spRmZ1XdM1jQbT7,latin-tropical-airplay
1719,Victor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,808342,"['latin', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",66,4N5fp4zhTsVITZTVfsXpc2,latin-tropical-airplay
1720,Juan Luis Guerra 4.40,spotify:artist:3nlpTZci9O5W8RsNoNH559,1738173,"['bachata', 'latin', 'latin pop', 'salsa choke', 'tropical']",74,3nlpTZci9O5W8RsNoNH559,latin-tropical-airplay
1721,N'Klabe,spotify:artist:3nlpTZci9O5W8RsNoNH559,1738173,"['bachata', 'latin', 'latin pop', 'salsa choke', 'tropical']",74,3nlpTZci9O5W8RsNoNH559,latin-tropical-airplay
1722,Yahaira Plasencia,spotify:artist:7GEHoJXxJ6wnS8dbgm0b1E,149563,"['modern salsa', 'pop peruano', 'salsa peruana']",50,7GEHoJXxJ6wnS8dbgm0b1E,latin-tropical-airplay
1723,Alex Sensation,spotify:artist:0OROVBEZCocg0FcgJpyBse,99308,"['dominican pop', 'reggaeton', 'reggaeton flow', 'tropical']",64,0OROVBEZCocg0FcgJpyBse,latin-tropical-airplay
1724,Alexander Abreu,spotify:artist:2YnskQkgb6kTSXh9YcNzgu,29805,"['salsa cubana', 'timba']",50,2YnskQkgb6kTSXh9YcNzgu,latin-tropical-airplay
1725,Carlos Garcia,spotify:artist:16bwwlegAZoic7KugLyACp,1290,['world meditation'],25,16bwwlegAZoic7KugLyACp,latin-tropical-airplay
1726,Charlie Cruz,spotify:artist:3BiAkgxrLIXhB4evNuF2hn,24946,"['salsa', 'tropical']",39,3BiAkgxrLIXhB4evNuF2hn,latin-tropical-airplay
1727,Victor Santiago,spotify:artist:6fe2T71gklM5LGcnmkmpSr,444,[],15,6fe2T71gklM5LGcnmkmpSr,latin-tropical-airplay
1728,Tito Rojas,spotify:artist:2kgCV0fFS0wt3q6M5B39nH,411944,"['latin', 'latin jazz', 'panamanian pop', 'salsa', 'salsa puertorriquena', 'tropical']",55,2kgCV0fFS0wt3q6M5B39nH,latin-tropical-airplay
1729,Osmir Garay,spotify:artist:0a6lJLKfLWNByqeOwMMB20,115,[],21,0a6lJLKfLWNByqeOwMMB20,latin-tropical-airplay
1730,Reykon,spotify:artist:3PAwspMN27PDm81WwXDsMf,1857686,"['latin', 'latin hip hop', 'latin pop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",67,3PAwspMN27PDm81WwXDsMf,latin-tropical-airplay
1731,Libre,spotify:artist:1eiodDx0lIftKNviQGG95x,42744,"['chicha', 'cumbia']",43,1eiodDx0lIftKNviQGG95x,latin-tropical-airplay
1732,Johnny Rivera,spotify:artist:3YUhNvMNTyZ65USgOFlq1p,123146,"['salsa', 'salsa international', 'tropical']",45,3YUhNvMNTyZ65USgOFlq1p,latin-tropical-airplay
1733,Nino Segarra,spotify:artist:7titF03HCJwxZeJ98nMWbK,119199,"['salsa', 'tropical']",49,7titF03HCJwxZeJ98nMWbK,latin-tropical-airplay
1734,surf mesa,spotify:artist:1lmU3giNF3CSbkVSQmLpHQ,29302,[],79,1lmU3giNF3CSbkVSQmLpHQ,dance-electronic-songs
1735,Sam Feldt,spotify:artist:20gsENnposVs2I4rQ5kvrf,501557,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",80,20gsENnposVs2I4rQ5kvrf,dance-electronic-songs
1736,Lil XXEL,spotify:artist:7iDeMFJKjI1ak40N3hoYOZ,21879,[],68,7iDeMFJKjI1ak40N3hoYOZ,dance-electronic-songs
1737,Topic,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,55691,"['german dance', 'german pop', 'pop edm', 'tropical house']",78,0u6GtibW46tFX7koQ6uNJZ,dance-electronic-songs
1738,Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4,6262323,"['edm', 'pop', 'tropical house']",88,23fqKkggKUBHNkbKtXEls4,dance-electronic-songs
1739,Vicetone,spotify:artist:0daugAjUgbJSqdlyYNwIbT,312839,"['big room', 'catstep', 'edm', 'electro house', 'gaming edm', 'pop edm', 'progressive electro house', 'tropical house']",75,0daugAjUgbJSqdlyYNwIbT,dance-electronic-songs
1740,Alesso,spotify:artist:4AVFqumd2ogHFlRbKIjp1t,3337795,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",79,4AVFqumd2ogHFlRbKIjp1t,dance-electronic-songs
1741,BRONSON,spotify:artist:7BMccF0hQFBpP6417k1OtQ,538837,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'nyc rap', 'queens hip hop', 'rap', 'southern hip hop', 'underground hip hop']",65,7BMccF0hQFBpP6417k1OtQ,dance-electronic-songs
1742,Louis The Child,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,351646,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",74,7wg1qvie3KqDNQbAkTdbX0,dance-electronic-songs
1743,Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,2356052,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']",83,3t5xRXzsuZmMDkQzgOX35S,dance-electronic-songs
1744,Cannons,spotify:artist:7FtCyCJCJaxabYO7Uyda5B,20479,['vapor soul'],58,7FtCyCJCJaxabYO7Uyda5B,dance-electronic-songs
1745,Martin Garrix,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,13092138,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",85,60d24wfXkVzDSfLS6hyCjZ,dance-electronic-songs
1746,Loud Luxury,spotify:artist:6t1gpxYbY8OlLA7D2RiikQ,304318,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",77,6t1gpxYbY8OlLA7D2RiikQ,dance-electronic-songs
1747,Regard,spotify:artist:4ofCBoyEiGSePFAG500xev,61093,['pop edm'],79,4ofCBoyEiGSePFAG500xev,dance-electronic-songs
1748,Diplo,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,2228118,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",86,5fMUXHkw8R8eOP2RNVYEZX,dance-electronic-songs
1749,Joel Corry,spotify:artist:6DgP9otnZw5z6daOntINxp,43258,"['deep groove house', 'house', 'tropical house', 'uk dance']",73,6DgP9otnZw5z6daOntINxp,dance-electronic-songs
1750,ILLENIUM,spotify:artist:45eNHdiiabvmbp4erw26rg,849948,"['edm', 'electropop', 'melodic dubstep', 'pop', 'tropical house']",81,45eNHdiiabvmbp4erw26rg,dance-electronic-songs
1751,Elderbrook,spotify:artist:2vf4pRsEY6LpL5tKmqWb64,118187,"['house', 'indie soul', 'new french touch', 'tropical house']",72,2vf4pRsEY6LpL5tKmqWb64,dance-electronic-songs
1752,Imanbek,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,17938,[],86,5rGrDvrLOV2VV8SCFVGWlj,dance-electronic-songs
1753,Alan Walker,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,20931391,['electro house'],87,7vk5e3vY1uw9plTHJAMwjN,dance-electronic-songs
1754,Tiesto,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,4938978,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'trance', 'tropical house']",83,2o5jDhtHVPhrJdv3cEQ99Z,dance-electronic-songs
1755,James Blake,spotify:artist:53KwLdlmrlCelAZMaLVZqU,984937,"['art pop', 'indie r&b', 'indie soul', 'indietronica', 'uk alternative pop']",74,53KwLdlmrlCelAZMaLVZqU,dance-electronic-songs
1756,Hayden James,spotify:artist:4csQIMQm6vI2A2SCVDuM2z,175399,"['aussietronica', 'australian pop', 'edm', 'gauze pop', 'house', 'tropical house']",67,4csQIMQm6vI2A2SCVDuM2z,dance-electronic-songs
1757,Sofia Carson,spotify:artist:7bp2lSdh12wcA8LyB1srfJ,2087492,"['post-teen pop', 'social media pop']",72,7bp2lSdh12wcA8LyB1srfJ,dance-electronic-songs
1758,SG Lewis,spotify:artist:0GG2cWaonE4JPrjcCCQ1EG,181713,"['alternative r&b', 'edm', 'electropop', 'indie soul', 'indietronica', 'new french touch', 'tropical house', 'vapor soul']",69,0GG2cWaonE4JPrjcCCQ1EG,dance-electronic-songs
1759,Don Diablo,spotify:artist:1l2ekx5skC4gJH8djERwh1,1586377,"['big room', 'edm', 'electro house', 'future house', 'house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",77,1l2ekx5skC4gJH8djERwh1,dance-electronic-songs
1760,Porter Robinson,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,767744,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']",67,3dz0NnIZhtKKeXZxLOxCam,dance-electronic-songs
1761,Loud Luxury,spotify:artist:6t1gpxYbY8OlLA7D2RiikQ,304318,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",77,6t1gpxYbY8OlLA7D2RiikQ,dance-electronic-songs
1762,Louis The Child,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,351646,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",74,7wg1qvie3KqDNQbAkTdbX0,dance-electronic-songs
1763,R3HAB,spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,1979146,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",84,6cEuCEZu7PAE9ZSzLLc2oQ,dance-electronic-songs
1764,K-391,spotify:artist:6pWcSL9wSJZQ9ne0TnhdWr,194670,"['gaming edm', 'nordic house']",75,6pWcSL9wSJZQ9ne0TnhdWr,dance-electronic-songs
1765,Matoma,spotify:artist:4YXycRbyyAE0wozTk7QMEq,561687,"['dance pop', 'deep tropical house', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop edm', 'tropical house']",74,4YXycRbyyAE0wozTk7QMEq,dance-electronic-songs
1766,220 KID,spotify:artist:4Euia7UzdRshy1DJOSMTcs,1805,[],62,4Euia7UzdRshy1DJOSMTcs,dance-electronic-songs
1767,SLANDER,spotify:artist:20DZAfCuP1TKZl5KcY7z3Q,205673,"['brostep', 'edm', 'electro house', 'electronic trap', 'pop edm']",71,20DZAfCuP1TKZl5KcY7z3Q,dance-electronic-songs
1768,Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,154442,"['dance pop', 'house', 'pop', 'pop house', 'tropical house', 'uk pop']",81,4EPJlUEBy49EX1wuFOvtjK,dance-electronic-songs
1769,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,15965754,"['edm', 'electropop', 'pop', 'tropical house']",87,69GGBxA162lTqCwzJG5jLp,dance-electronic-albums
1770,Gryffin,spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,500266,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",79,2ZRQcIgzPCVaT9XKhXZIzh,dance-electronic-albums
1771,Alan Walker,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,20931391,['electro house'],87,7vk5e3vY1uw9plTHJAMwjN,dance-electronic-albums
1772,ODESZA,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,1114408,"['chillwave', 'ninja']",75,21mKp7DqtSNHhCAU2ugvUw,dance-electronic-albums
1773,Sam Feldt,spotify:artist:20gsENnposVs2I4rQ5kvrf,501557,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",80,20gsENnposVs2I4rQ5kvrf,dance-electronic-albums
1774,RL Grime,spotify:artist:5eIbEEQnDM8yuDVB0bimSP,324570,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",69,5eIbEEQnDM8yuDVB0bimSP,dance-electronic-albums
1775,Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,154442,"['dance pop', 'house', 'pop', 'pop house', 'tropical house', 'uk pop']",81,4EPJlUEBy49EX1wuFOvtjK,dance-electronic-albums
1776,M83.,spotify:artist:63MQldklfxkjYDoUE4Tppz,1689290,"['french shoegaze', 'metropopolis', 'neo-synthpop']",73,63MQldklfxkjYDoUE4Tppz,dance-electronic-albums
1777,Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,5074387,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'post-teen pop', 'tropical house']",82,2qxJFvFYMEDqd7ui6kSAcq,dance-electronic-streaming-songs
1778,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,6790959,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop rap']",83,540vIaP2JwjQb9dm3aArA4,dance-electronic-streaming-songs
1779,Meduza,spotify:artist:0xRXCcSX89eobfrshSVdyu,252423,"['edm', 'pop house']",81,0xRXCcSX89eobfrshSVdyu,dance-electronic-streaming-songs
1780,Stereo MC's,spotify:artist:1k8VBufn1nBs8LN9n4snc8,68427,"['big beat', 'electronica', 'hip house']",52,1k8VBufn1nBs8LN9n4snc8,dance-electronic-digital-song-sales
1781,Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO,2118306,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",79,4ScCswdRlyA23odg9thgIO,dance-electronic-digital-song-sales
1782,Alex Newell,spotify:artist:2vGaSKEDFsVPBgcnGxqlBN,23183,['indie poptimism'],60,2vGaSKEDFsVPBgcnGxqlBN,dance-electronic-digital-song-sales
1783,Yaz,spotify:artist:1G1mX30GpUJqOr1QU2eBSs,287270,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",60,1G1mX30GpUJqOr1QU2eBSs,dance-electronic-digital-song-sales
1784,Anabel Englund,spotify:artist:3ky8xBRraNNzxzXEw6Ga0c,13122,[],57,3ky8xBRraNNzxzXEw6Ga0c,hot-dance-airplay
1785,Afrojack,spotify:artist:4D75GcNG95ebPtNvoNVXhz,3361640,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",77,4D75GcNG95ebPtNvoNVXhz,hot-dance-airplay
1786,Jessie Reyez,spotify:artist:3KedxarmBCyFBevnqQHy3P,713077,"['canadian contemporary r&b', 'canadian pop', 'pop', 'post-teen pop']",79,3KedxarmBCyFBevnqQHy3P,hot-dance-airplay
1787,Lodato,spotify:artist:2uLjsXkHNJaxZTwVkDZktv,6217,['pop edm'],44,2uLjsXkHNJaxZTwVkDZktv,hot-dance-airplay
1788,Krewella,spotify:artist:0Cd6nHYwecCNM1sVEXKlYr,800412,"['big room', 'brostep', 'catstep', 'dance pop', 'edm', 'electra', 'electro house']",67,0Cd6nHYwecCNM1sVEXKlYr,hot-dance-airplay
1789,Tritonal,spotify:artist:521qvhdobR0GzhvU6TFw76,188797,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",65,521qvhdobR0GzhvU6TFw76,hot-dance-airplay
1790,Shanguy,spotify:artist:3PGTwjhnIwu8lr0cH8KFrs,15052,['polish pop'],54,3PGTwjhnIwu8lr0cH8KFrs,hot-dance-airplay
1791,Nicky Romero,spotify:artist:5ChF3i92IPZHduM7jN3dpg,1884399,"['big room', 'deep big room', 'dutch edm', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",72,5ChF3i92IPZHduM7jN3dpg,hot-dance-airplay
1792,Conro,spotify:artist:1BAdSa5cdtCNLbvT7gWmtJ,31735,"['canadian electronic', 'catstep', 'edm', 'electro house', 'gaming edm', 'pop edm']",55,1BAdSa5cdtCNLbvT7gWmtJ,hot-dance-airplay
1793,Gattuso,spotify:artist:3PlRvQnVE3XAbtHUNc4nic,10234,"['big room', 'edm', 'electro house', 'pop edm', 'tropical house']",72,3PlRvQnVE3XAbtHUNc4nic,hot-dance-airplay
1794,Cash Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,3920892,"['arkansas country', 'outlaw country']",79,6kACVPfCOnqzgfEF5ryl0x,hot-dance-airplay
1795,Sonny Fodera,spotify:artist:39B7ChWwrWDs7zXlsu3MoP,72390,"['deep groove house', 'deep house', 'disco house', 'house', 'tropical house', 'uk dance']",67,39B7ChWwrWDs7zXlsu3MoP,hot-dance-airplay
1796,BRKLYN,spotify:artist:0sSB3cIRBuBGa1UXLsQtaw,12582,['pop edm'],49,0sSB3cIRBuBGa1UXLsQtaw,hot-dance-airplay
1797,Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,2900419,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",78,4sTQVOfp9vEMCemLw50sbu,hot-dance-airplay
1798,Meduza,spotify:artist:0xRXCcSX89eobfrshSVdyu,252423,"['edm', 'pop house']",81,0xRXCcSX89eobfrshSVdyu,hot-dance-airplay
1799,Brando,spotify:artist:5uEeqYFuIChoWKy34jp8xE,4904,[],74,5uEeqYFuIChoWKy34jp8xE,hot-dance-airplay
1800,Gryffin,spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,500266,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",79,2ZRQcIgzPCVaT9XKhXZIzh,hot-dance-airplay
1801,Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs,3371605,"['big room', 'dance pop', 'edm', 'electro house', 'tropical house']",81,77AiFEVeAVj2ORpC85QVJs,hot-dance-airplay
1802,Duke Dumont,spotify:artist:61lyPtntblHJvA7FMMhi7E,543299,"['dance pop', 'destroy techno', 'disco house', 'edm', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",73,61lyPtntblHJvA7FMMhi7E,dance-club-play-songs
1803,Michelle Kash,spotify:artist:6WoRni93NCXMxPrGJTKckP,601,[],12,6WoRni93NCXMxPrGJTKckP,dance-club-play-songs
1804,Connor Bvrns,spotify:artist:3xsEpZzxcM7HM9RBAyLtLi,694,[],42,3xsEpZzxcM7HM9RBAyLtLi,dance-club-play-songs
1805,Jonas Blue,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,2723659,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",82,1HBjj22wzbscIZ9sEb5dyf,dance-club-play-songs
1806,Chico Rose,spotify:artist:5OdVywqKqyCWwfE2fZb7IX,9098,"['big room', 'deep big room', 'electro house']",64,5OdVywqKqyCWwfE2fZb7IX,dance-club-play-songs
1807,Vintage Culture,spotify:artist:28uJnu5EsrGml2tBd7y8ts,1254283,['brazilian edm'],75,28uJnu5EsrGml2tBd7y8ts,dance-club-play-songs
1808,Love Regenerator,spotify:artist:05KDKIpxshxrB9BMewaCBW,16053,['house'],62,05KDKIpxshxrB9BMewaCBW,dance-club-play-songs
1809,Bimbo Jones,spotify:artist:1zNKjWObj13QQ3IpwAtib3,2858,[],33,1zNKjWObj13QQ3IpwAtib3,dance-club-play-songs
1810,Hilary Roberts,spotify:artist:24YMDJn7c34S76v0pDlgkw,2865,[],31,24YMDJn7c34S76v0pDlgkw,dance-club-play-songs
1811,Alya,spotify:artist:3kYoTPHStdNNrwqpN4t26p,25,[],30,3kYoTPHStdNNrwqpN4t26p,dance-club-play-songs
1812,Klaas,spotify:artist:25sJFKMqDENdsTF7zRXoif,56627,"['edm', 'german dance', 'pop house', 'tropical house']",71,25sJFKMqDENdsTF7zRXoif,dance-club-play-songs
1813,Raquela,spotify:artist:1Rua8lJQt9oCsqozPjdxHZ,33,['maltese pop'],1,1Rua8lJQt9oCsqozPjdxHZ,dance-club-play-songs
1814,Sir Ivan,spotify:artist:65Es5dYCk8l5Vvaf4dbjvs,153,['deep vocal house'],11,65Es5dYCk8l5Vvaf4dbjvs,dance-club-play-songs
1815,Joey Suarez,spotify:artist:1mtm4vrVbSW3SQrxiXXUFf,534,[],8,1mtm4vrVbSW3SQrxiXXUFf,dance-club-play-songs
1816,Brett Oosterhaus,spotify:artist:2kaFwePSU8ZTeA1eiQrsLb,12,[],3,2kaFwePSU8ZTeA1eiQrsLb,dance-club-play-songs
1817,The Perry Twins,spotify:artist:0PEbvB61hJbfCA92u5kxGM,142,[],19,0PEbvB61hJbfCA92u5kxGM,dance-club-play-songs
1818,Ladi Rosa,spotify:artist:5UF8Vdi1iaUQbN8TJqvPUu,7,[],21,5UF8Vdi1iaUQbN8TJqvPUu,dance-club-play-songs
1819,Gesaffelstein,spotify:artist:3hteYQFiMFbJY7wS0xDymP,319882,"['destroy techno', 'electro house']",67,3hteYQFiMFbJY7wS0xDymP,dance-club-play-songs
1820,The Shapeshifters,spotify:artist:60FV7KyxIH9FH1uq7u8inP,38711,"['deep house', 'disco house', 'diva house', 'house', 'vocal house']",57,60FV7KyxIH9FH1uq7u8inP,dance-club-play-songs
1821,Julio Mena,spotify:artist:03lPJuyDhYBNkS7gVYn3Wg,563,[],12,03lPJuyDhYBNkS7gVYn3Wg,dance-club-play-songs
1822,Gaurika,spotify:artist:2fi2fR8Y1QnpL2YJ7vdMQY,1,[],9,2fi2fR8Y1QnpL2YJ7vdMQY,dance-club-play-songs
1823,Betty Reed,spotify:artist:21CkiykA3DPeDxdhdqC4WH,23,[],1,21CkiykA3DPeDxdhdqC4WH,dance-club-play-songs
1824,Andreas Moss,spotify:artist:2g6nfqSFo2cPVrafnW85jm,5677,['scandipop'],55,2g6nfqSFo2cPVrafnW85jm,dance-club-play-songs
1825,Luciana,spotify:artist:0rzVUhvOIVNUbY6uKCpGfb,106764,['mpb'],44,0rzVUhvOIVNUbY6uKCpGfb,dance-club-play-songs
1826,Radmila Lolly,spotify:artist:561e6gm7VaaKwe3yNQFKFX,1801,[],17,561e6gm7VaaKwe3yNQFKFX,dance-club-play-songs
1827,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,5442067,"['dance pop', 'electropop', 'pop', 'post-teen pop']",81,6LqNN22kT3074XbTVUrhzX,dance-club-play-songs
1828,Rosabel,spotify:artist:04RXSUzDTSz2OIOvlAYVAv,1462,"['circuit', 'latin house', 'tribal house', 'vocal house']",39,04RXSUzDTSz2OIOvlAYVAv,dance-club-play-songs
1829,Mike Jay,spotify:artist:4LPnnj5fjpsEZUr8P1Efal,6,[],18,4LPnnj5fjpsEZUr8P1Efal,dance-club-play-songs
1830,Jonas Blue,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,2723659,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",82,1HBjj22wzbscIZ9sEb5dyf,dance-club-play-songs
1831,DJ Head,spotify:artist:0XO2aipR7QBNv6ZtcykHNh,0,[],24,0XO2aipR7QBNv6ZtcykHNh,dance-club-play-songs
1832,We The Kingdom,spotify:artist:5Ye2QWN2Wl9zTn947eaest,24779,"['anthem worship', 'ccm']",60,5Ye2QWN2Wl9zTn947eaest,christian-songs
1833,Michael W. Smith,spotify:artist:5aBxFPaaGk9204ssHUvXWN,286651,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",64,5aBxFPaaGk9204ssHUvXWN,christian-songs
1834,Cory Asbury,spotify:artist:2gXmjQIxCO8lMnSncluZaU,194985,"['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']",65,2gXmjQIxCO8lMnSncluZaU,christian-songs
