artist,uri,followers,genres,popularity,decade,is_recommended,billboard
Country Joe McDonald,spotify:artist:4fsh5BPGWt8oGFUwQ6msCk,12117,['folk rock'],31,1970.0,1,
The Kingstonians,spotify:artist:2NzuDDwo53DigKbHuCZo7C,6508,"['early reggae', 'rock steady', 'ska', 'ska revival']",38,1970.0,1,
Charlene,spotify:artist:0qk8MxMzgnfFECvDO3cc0X,49584,['neo-singer-songwriter'],47,1970.0,1,
Malo,spotify:artist:246dkjvS1zLTtiykXe5h60,25059766,"['dfw rap', 'melodic rap', 'rap']",95,1970.0,0,
Snail,spotify:artist:29O9ZebFa65aIEvMaW5pQY,188042,"['future funk', 'kawaii future bass', 'otacore']",60,1970.0,1,
The Kiki Dee Band,spotify:artist:4b4IZJ8ClQ3LayffEW061s,1092,[],31,1970.0,1,
Gwen Verdon,spotify:artist:3SpX7m9UHjT203kNscqadg,3088,"['broadway', 'show tunes']",27,1970.0,1,
Dollar,spotify:artist:0TsTesOYlZmHOLnFPLPKLZ,173,[],49,1970.0,1,
Brooklyn Dreams,spotify:artist:2Uh4UmiQhrrElbrvJVH0dT,392,"['deep disco', 'deep soft rock']",32,1970.0,1,
The Inmates,spotify:artist:5WwKEo5A3gZBAvo7pqlqpa,3331,"['power pop', 'pub rock']",26,1970.0,1,
Koko Taylor,spotify:artist:04qIJRFjTmvW5I1DMyGE1R,70892,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'traditional blues']",43,1970.0,1,
Juice Newton,spotify:artist:4L1z1IcfK7lbqx8izGHaw5,101828,"['classic country pop', 'country', 'country dawn', 'new wave pop', 'soft rock']",53,1970.0,1,
Robin Trower,spotify:artist:0MAvx5yzdhylg2ztJC3MD3,131691,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'rock', 'roots rock', 'southern rock']",48,1970.0,1,
Ellen Foley,spotify:artist:0puypnsWTRY3cwySIyMjhe,3098,[],33,1970.0,1,
Vicki Sue Robinson,spotify:artist:25pwh5JrKHzLv2FTPSvoqa,8291,['disco'],40,1970.0,1,
American Flyer,spotify:artist:2KkFIF79ZjJaNd28LPAtOB,717,[],10,1970.0,1,
Isaac Hayes ,spotify:artist:3IKV7o6WPphDB7cCWXaG3E,382233,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",57,1970.0,1,
Bill Brandon,spotify:artist:2wBkBSQX5PISkfjecIlH9d,806,[],30,1970.0,1,
Jo Jo Gunne,spotify:artist:180M0URr7cSwB94IZToyLH,5215,[],25,1970.0,1,
Randy VanWarmer,spotify:artist:6IRQiyNmNGjGlrmEl0iArm,10819,['soft rock'],50,1970.0,1,
The Flying Lizards,spotify:artist:2L9iHIK8h5HvZe6VXb0aOI,7401,"['dance rock', 'no wave', 'post-punk', 'zolo']",37,1970.0,1,
Jackie Moore,spotify:artist:1EialtL6J5R7O0exgdgQ1w,3414,"['classic soul', 'deep disco', 'disco', 'post-disco', 'southern soul']",33,1970.0,1,
Herbie Hancock,spotify:artist:2ZvrvbQNrHKwjT7qfGFFUW,421291,"['bebop', 'contemporary post-bop', 'cool jazz', 'funk', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano']",62,1970.0,0,
Woody Herman,spotify:artist:2KSxJY1WxGGVYSmoM0N54P,16436,"['big band', 'cool jazz', 'swing']",31,1970.0,1,
Isabel Parra,spotify:artist:2aRPBh4HSVPmevvlsCySOt,17870,"['andean', 'nueva cancion', 'nueva trova chilena', 'trova']",35,1970.0,1,
Carly Simon ,spotify:artist:4FtSnMlCVxCswABUmdhwpm,571557,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",67,1970.0,0,
Danyel Gerard,spotify:artist:18wc7xvm8Ti7rqoLtf6jIU,3270,[],35,1970.0,1,
Niteflyte,spotify:artist:4E6R7RltBr4S0RwCulB0T5,1131,['deep soft rock'],21,1970.0,1,
Edward Bear,spotify:artist:5IVNNR05uQhrkBIogJtQD8,3003,"['bubblegum pop', 'classic canadian rock']",30,1970.0,1,
Brighter Side Of Darkness,spotify:artist:1DXoVRoj1Ay3KmhXoX0M5k,1085,"['chicago soul', 'classic soul']",23,1970.0,1,
Altemar Dutra,spotify:artist:1F8mRUp3abFvF2GBaFw13b,95726,"['brega', 'forro', 'samba', 'velha guarda']",44,1970.0,1,
John Kongos,spotify:artist:15KbeP35gI9t2vgYzwsTjj,1809,[],26,1970.0,1,
Alan Tew,spotify:artist:1agA8bGlQIWvtOm96xbidO,2324,['spytrack'],21,1970.0,1,
Peter Mccann,spotify:artist:6LJLkqGPy0xFsVCdPP6PJI,186,[],29,1970.0,1,
The Marmalade,spotify:artist:7EVKy1DS2kaaWzqcAIf9uj,1353,[],17,1970.0,1,
Mike Oldfield,spotify:artist:562Od3CffWedyz2BbeYWVn,347176,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']",63,1970.0,1,
Kim Carnes,spotify:artist:5PN2aHIvLEM98XIorsPMhE,143586,"['new wave pop', 'soft rock']",61,1970.0,1,
Furry Lewis,spotify:artist:66SiMdpsWXE23qqX0JaWg9,11014,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'jug band', 'memphis blues', 'traditional blues', 'traditional folk']",25,1970.0,1,
Marvin Foddrell,spotify:artist:4J2XQF3aiwhYdPKnIF7dyI,7,['piedmont blues'],0,1970.0,1,
Trooper,spotify:artist:0wy1usGuBMqXj7OZKHAzm8,6,[],29,1970.0,1,
Elton John ,spotify:artist:3PhoLpVuITZKcymswpck5b,5096416,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",84,1970.0,0,
Arlo Guthrie,spotify:artist:0B6QEFtRnneEzb4iqjI0Nw,87718,"['country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']",49,1970.0,1,
Carrie Lucas,spotify:artist:6pFsfSCmKyG28Cyj5QMIFY,3353,"['deep disco', 'disco', 'post-disco']",30,1970.0,1,
Cochise,spotify:artist:46HzS7yz0c9udVwtbHk1sx,9143,['vapor trap'],51,1970.0,1,
Tamiko Jones,spotify:artist:7JUa4i7gpgKlNX6DqAf13t,339,[],13,1970.0,1,
Pleasure,spotify:artist:6dROiL44pIQZVNZ6Bc0OJO,789968,"['dance pop', 'deep pop r&b', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",58,1970.0,0,
Lea Roberts,spotify:artist:4RRLvoHksWI2B29066W3DI,138,[],13,1970.0,1,
Grin,spotify:artist:4UgQ3EFa8fEeaIEg54uV5b,287190,"['deathcore', 'melodic metalcore', 'metalcore', 'screamo']",54,1970.0,1,
Carlos Santana ,spotify:artist:7yGQgQiiKpg2k00JXf8hJk,314425,"['blues rock', 'jazz fusion']",58,1970.0,1,
The Wackers,spotify:artist:7c80rSls3eKaRiZSSku2O7,166,['beatlesque'],5,1970.0,1,
The Kendalls,spotify:artist:1rFQlnVFNwI3H6QLDL7LFN,38098,"['classic country pop', 'country']",39,1970.0,1,
Shoes,spotify:artist:6mkOssVLhCbXwi57tThPet,2445,"['lovers rock', 'rock steady']",40,1970.0,1,
Matthews' Southern Comfort,spotify:artist:7aLNBjOlzOCyuFmytbbeYM,3798,"['british folk', 'country rock']",33,1970.0,1,
The Gibson Brothers,spotify:artist:0pRXhFeDRaYQgCp0lj2X9r,5591,['vintage french electronic'],43,1970.0,1,
Tufano ,spotify:artist:2uk1BoUl57FfhW2D1GNXAr,548,['musica per bambini'],29,1970.0,1,
Snooky Pryor,spotify:artist:2mGsLcgVJSfpUTgrMuPxt3,9619,"['blues', 'chicago blues', 'electric blues', 'harmonica blues']",28,1970.0,1,
L. Subramaniam,spotify:artist:3PwzNTwCiUHdV5hWjwaTfD,20416,"['carnatic', 'hindustani classical', 'indian classical', 'indian violin', 'jazz violin']",29,1970.0,1,
Mistress,spotify:artist:1o3HeGLuwRCGoXt3LBr5fe,266,[],36,1970.0,1,
Sweathog,spotify:artist:3YWSmoTEG3HokPwvvXMeRh,87,[],6,1970.0,1,
Conway Twitty ,spotify:artist:7gi3jmwpUpNWdswT8eEprF,439424,"['arkansas country', 'country', 'country rock']",63,1970.0,0,
Fern Kinney,spotify:artist:7tqYLHfwfsXiXdFtMIds2K,3342,[],37,1970.0,1,
The Elton John Band,spotify:artist:0t5ZgCjZ5410Bpi4ecfAW7,16,[],0,1970.0,1,
Little Sister,spotify:artist:7bIVCsl1JKh9dv9MjWqNGX,119,[],3,1970.0,1,
The Birthday Party,spotify:artist:5I2hMUcztc6QbzkyLskdt4,63253,"['alternative rock', 'australian post-punk', 'experimental', 'experimental rock', 'gothic rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'punk blues']",37,1970.0,1,
Arthur Alexander,spotify:artist:0j4pxInmdtF4bYQj0VVpbz,5662,['southern soul'],28,1970.0,1,
Jorge Cafrune,spotify:artist:3uy9MpO6gLAW1LHhDRXM38,75822,"['chamame', 'folklore argentino', 'nueva cancion', 'polca paraguaya']",49,1970.0,1,
Potliquor,spotify:artist:2bSmt7jo7BDkpbViWkaiv1,224,[],3,1970.0,1,
Guilty Razors,spotify:artist:3QCCAIbqDcHRnthrSX4pD5,85,['early french punk'],5,1970.0,1,
Philippe Sarde,spotify:artist:4bYBV1q22KJiyT0z1pxFLK,3142,"['classic soundtrack', 'french soundtrack']",32,1970.0,1,
Morris Albert,spotify:artist:4sFsq7NFJ0zz0uN3Zb6QJ9,8171,['soft rock'],40,1970.0,1,
Carolyne Mas,spotify:artist:1VMu2uaJXKmWj4LFZoe5QP,606,[],15,1970.0,1,
Heartsfield,spotify:artist:3n5eF71hryf0OpsFakVYmQ,746,['southern rock'],24,1970.0,1,
Ace Spectrum,spotify:artist:5wLCYIHgd7kXSFEf1oOh8R,700,['classic soul'],17,1970.0,1,
Commander Cody ,spotify:artist:4KtaHyqLFlKKb7aghnWBfE,9096,['country rock'],40,1970.0,1,
Hound Dog Taylor,spotify:artist:737qPoiQQkeuIzuJy54aK4,28182,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'traditional blues']",41,1970.0,1,
Patti Smith Group,spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP,602084,"['art punk', 'art rock', 'dance rock', 'folk rock', 'permanent wave', 'protopunk', 'rock']",63,1970.0,0,
David Naughton,spotify:artist:6vFCfSDEGGjyLpkMa1YhBE,423,[],21,1970.0,1,
Reunion,spotify:artist:4X3DYOlTs8hIT4dpZ7f6Kz,66,[],15,1970.0,1,
Joe Cuba,spotify:artist:7glnjTMVq4r8iNugFbuIqj,29788,"['boogaloo', 'latin jazz', 'salsa', 'salsa international']",48,1970.0,1,
Rolando Alarcon,spotify:artist:1zVfOfIieOhrYPFXa6oMEt,7618,"['andean', 'nueva cancion']",37,1970.0,1,
Chanson,spotify:artist:38LDl2oddqYUi1eEE1uw2Q,8623,['musique pour enfants'],61,1970.0,1,
High Society,spotify:artist:6IyotS9yw327fKUu94R1jZ,2744,['electro swing'],27,1970.0,1,
John Travolta ,spotify:artist:4hKkEHkaqCsyxNxXEsszVH,66960,['hollywood'],68,1970.0,1,
Larry Gatlin,spotify:artist:0KzlJXg6A3NVSCkRjecKnS,30768,"['classic country pop', 'country gospel']",42,1970.0,1,
Kevin Lamb,spotify:artist:1DSuM3Lz5mq1nH6veIFIF5,7,[],0,1970.0,1,
Sailcat,spotify:artist:2YLSKJnlFQ5EbHZNHveAOP,3,[],0,1970.0,1,
Alan Parsons,spotify:artist:2m62cc253Xvd9qYQ8d2X3d,748971,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",66,1970.0,0,
Les Hurdle,spotify:artist:2WDFZ9zoIYsvkderLUkSph,1,[],0,1970.0,1,
Natalino Otto,spotify:artist:7l1PI6pNxgE4z5Ej4eZj5j,2253,"['canzone genovese', 'canzone napoletana', 'classic italian pop', 'swing italiano', 'vintage italian pop']",26,1970.0,1,
Ripple,spotify:artist:43BCjiV6q327zly4HaH8QL,840,['calming instrumental'],52,1970.0,1,
Polly Brown,spotify:artist:5XOhQGJMrw4oXDqloMsk76,121,[],6,1970.0,1,
Hot Sauce,spotify:artist:2VrksvGBUOZa3Ufzb8MUxC,7,[],0,1970.0,1,
Bobbi Martin,spotify:artist:3JVqOROaMTUZ2wUFwkfr1A,173,[],13,1970.0,1,
Sarah Dash,spotify:artist:3Uo7MwGermIAsbNwayS42O,101,[],2,1970.0,1,
Liquid Smoke,spotify:artist:5UR6OHNF46oiFXFwTieBGu,307,[],6,1970.0,1,
Willie Henderson,spotify:artist:3W7NhfglFlnKRRMfakixbT,66,[],6,1970.0,1,
John Lennon Plastic Ono Band,spotify:artist:3W7NhfglFlnKRRMfakixbT,66,[],6,1970.0,1,
The New Hope,spotify:artist:1lOaXeYP9GjUJMScUeUgSh,0,[],0,1970.0,1,
Mocedades,spotify:artist:4Sm7JCttzWMwHJtb3UJ8SY,301505,"['bolero', 'cancion melodica', 'latin pop', 'pop romantico']",58,1970.0,1,
Magog,spotify:artist:2xfPOmFZ8ekTmYn1g5xE4V,21,"['raw black metal', 'spiritual jazz']",1,1970.0,1,
The Glass Bottle,spotify:artist:0DS9Sq0o5z2T4l1h7MUoKd,101,[],9,1970.0,1,
Lena Zavaroni,spotify:artist:0lm1R91lcysFZwQ8K2sMe7,755,[],17,1970.0,1,
Lorenzo De Monteclaro,spotify:artist:4YnO1u0lWE4lXZKy8wXjZX,252632,"['banda', 'grupera', 'norteno', 'ranchera', 'regional mexican']",56,1970.0,1,
McGuinness Flint,spotify:artist:5RYGq9WQK5OZZtOWFsz46y,2159,['classic uk pop'],27,1970.0,1,
Franz Josef Degenhardt,spotify:artist:5kkjqWpOhAJl4VhaLVoGrj,5826,"['german rock', 'liedermacher']",26,1970.0,1,
Falsterbo 3,spotify:artist:2rKFq7I79Huv1LLmYBwh1I,390,['nova canco'],9,1970.0,1,
The Jones Girls,spotify:artist:7aHa6IZwZ13FoC5AXFkCSh,55865,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'urban contemporary']",44,1970.0,1,
Roedelius,spotify:artist:7v5E9zviGMsOGHRdMVmhDc,14027,"['ambient', 'art rock', 'berlin school', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'krautrock']",42,1970.0,1,
Attitudes,spotify:artist:2CcCjcUlXVAy50DPkGND1X,164,[],9,1970.0,1,
Bobby Caldwell,spotify:artist:4V4Z3qMCwYofWHtip6ePF6,87317,['yacht rock'],57,1970.0,1,
George Duke,spotify:artist:3EB0uKE2lGw6BB1UFJrONl,101793,"['funk', 'jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz', 'soul jazz']",53,1970.0,1,
Celi Bee ,spotify:artist:6y5O2aH0S0IVORs5FRuBoB,1130,['deep disco'],24,1970.0,1,
The Brotherhood Of Man,spotify:artist:6y5O2aH0S0IVORs5FRuBoB,1130,['deep disco'],24,1970.0,1,
Andrew Jackman,spotify:artist:3FmPzdYKLHjE6gHIdghfhL,81,['spytrack'],27,1970.0,1,
Negative Trend,spotify:artist:2zw3a8XglE6RjOEjHuETmS,2153,"['early us punk', 'hardcore punk']",11,1970.0,1,
Sister Janet Mead,spotify:artist:2koUqfFTZqZIaTHxtWmT4W,216,[],10,1970.0,1,
Cindy Bullens,spotify:artist:4aZNPcxUTyaFNDelbcw4eJ,2162,['hollywood'],42,1970.0,1,
Ronnie Spector,spotify:artist:3ur7kjN4pd94zjUxrFSMDj,10050,[],31,1970.0,1,
Cymande,spotify:artist:4hfcSstwnyuBoek1dQwLkG,98054,"['afrobeat', 'afropop', 'classic soul', 'electronica', 'funk', 'indie jazz', 'jazz funk', 'soul', 'world']",56,1970.0,1,
Cast,spotify:artist:0SCbttzoZTnLFebDYmAWCm,1213998,"['glee club', 'hollywood', 'post-teen pop', 'viral pop']",79,1970.0,0,
Pink Lady,spotify:artist:4LE86GiUcfzELNnJrkmiGV,31421,"['enka', 'japanese city pop']",39,1970.0,1,
Cherie ,spotify:artist:1RJ1RgHAo7OI5mnbF1tZ9p,2762,[],29,1970.0,1,
Jean Shepard,spotify:artist:3lQuLlW6tYv1nm3nzyJ6Ty,14144,"['bakersfield sound', 'oklahoma country']",30,1970.0,1,
New Riders Of The Purple Sage,spotify:artist:2D3v3HJ9k3UzehaewnT3QA,53852,"['blues rock', 'cosmic american', 'country rock', 'folk rock', 'jam band', 'psychedelic rock', 'roots rock', 'southern rock', 'traditional folk']",43,1970.0,1,
Dennis Coffey ,spotify:artist:57GVLfjMebK2uiZn3wHUN8,7679,"['instrumental soul', 'rare groove']",28,1970.0,1,
Livingston Taylor,spotify:artist:2dMPVdTlcLlRcWtsrEXwAO,4554,['audiophile vocal'],31,1970.0,1,
Ian Lloyd ,spotify:artist:1imvLPBvQHkf3PN8wKz5zg,176,[],13,1970.0,1,
David Blue,spotify:artist:0dQ77EKe17q7pizpVgYJTs,1,[],0,1970.0,1,
Ian Thomas,spotify:artist:0cNATqRVaGVLHCw741VJGy,897,[],31,1970.0,1,
Larry Norman,spotify:artist:0klkYTAeGHgItyB4R9YYjU,12363,"['christian metal', 'deep christian rock']",31,1970.0,1,
Paul Stookey,spotify:artist:0jOImUkQkjgfBfDeCNQWyh,3004,['traditional folk'],31,1970.0,1,
Loudon Wainwright III,spotify:artist:3loACRmkzdtOMNJEaB6j8L,45790,"['country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'traditional folk']",50,1970.0,1,
Angela Ro Ro,spotify:artist:4oqEOTTnqopPdYFYz0i61Y,67266,"['baile pop', 'bossa nova', 'forro', 'mpb', 'musica popular paraense', 'samba', 'velha guarda']",41,1970.0,1,
Emitt Rhodes,spotify:artist:1yap1SgRPMxgyfrrDlQ95y,13537,"['beatlesque', 'country rock', 'folk rock', 'jangle pop', 'power pop', 'psychedelic rock']",41,1970.0,1,
Sherbet,spotify:artist:45NevEaV0GyRopWoADDPr2,21905,['australian rock'],38,1970.0,1,
Rainbow,spotify:artist:6SLAMfhOi7UJI0fMztaK0m,762930,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",63,1970.0,0,
Germs,spotify:artist:39zgKjGWsiZzJ9h6gbrPFY,70816,"['crossover thrash', 'early us punk', 'hardcore punk', 'punk', 'thrash core']",42,1970.0,1,
Dionne Warwicke,spotify:artist:39zgKjGWsiZzJ9h6gbrPFY,70816,"['crossover thrash', 'early us punk', 'hardcore punk', 'punk', 'thrash core']",42,1970.0,1,
Ian Gomm,spotify:artist:7fmugt9MKV9lcPgBjEzVdm,1285,['pub rock'],26,1970.0,1,
Jake Holmes,spotify:artist:3LuF7P74RidHXKY2b1BkAs,2146,['cosmic american'],26,1970.0,1,
Clifford Brown,spotify:artist:1HJHwWck1EY096ea2iPAHO,79183,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul jazz', 'stride', 'swing', 'vocal jazz']",48,1970.0,1,
Sea Level,spotify:artist:3VqsPf2lM6ulJ5fjCJquyP,6580,"['country rock', 'southern rock', 'yacht rock']",30,1970.0,1,
Gino Soccio,spotify:artist:3q2AjYY7FmiMh29bKki4EE,13328,"['deep disco', 'disco', 'italian disco', 'post-disco']",40,1970.0,1,
Clout,spotify:artist:3Cdtst3f50e1ExBHqclS0y,11,[],18,1970.0,1,
Som Nosso,spotify:artist:2awoASImOFH85QIP4TO8xo,5450,['brazilian soul'],19,1970.0,1,
Lightnin' Slim,spotify:artist:6MNoS1yW9FWwlYFaGjkz72,3151,"['blues', 'harmonica blues', 'louisiana blues', 'swamp blues', 'traditional blues']",21,1970.0,1,
Nicola Piovani,spotify:artist:11XlNd1KqePugYImzM1ZKJ,14858,"['classic soundtrack', 'italian soundtrack', 'soundtrack']",45,1970.0,1,
Limmie ,spotify:artist:4qfdJArvc3TBzdrn2l6J1x,9,[],0,1970.0,1,
"Jimmy ""Bo"" Horne",spotify:artist:6jcPHv7qVfqysvBT7Jmn7K,8780,"['disco', 'post-disco']",42,1970.0,1,
Musique,spotify:artist:03s0MGizCWrLwE4FnVEEbw,411,[],29,1970.0,1,
The Rubettes,spotify:artist:44ef9VXkdKxbx4XpoNqH39,50091,"['bubblegum pop', 'classic uk pop', 'glam rock', 'nederpop']",46,1970.0,1,
Cherry Vanilla,spotify:artist:3ChGqA2yHGYEn6GSmZ9Qq3,566,"['deep punk rock', 'glam rock']",8,1970.0,1,
Karen Young,spotify:artist:3vOSs0LEPDM2iCBK99VJzX,1487,['deep disco'],29,1970.0,1,
Petra,spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J,331122,"['art pop', 'dance pop', 'electropop', 'escape room', 'indie poptimism', 'pop', 'post-teen pop', 'transpop']",70,1970.0,1,
Manu Dibango,spotify:artist:30UIjoCGuL3Fa5BOc3ayNW,42240,"['afrobeat', 'afropop', 'makossa', 'world']",52,1970.0,1,
The Motels,spotify:artist:6scOultrkXrQsClcbGKM7e,75721,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop']",44,1980.0,1,
Béla Fleck,spotify:artist:5Zmur9D9gpr6tXyDrpnbOe,56814,"['jam band', 'jazz fusion', 'progressive bluegrass', 'progressive jazz fusion']",43,1980.0,1,
The Pogues,spotify:artist:2wzMOQwNT6ZvVB4amvhFAH,308032,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']",59,1980.0,1,
John Schneider,spotify:artist:5dk1fnALF9pkgCllupjX2M,21212,['country'],36,1980.0,1,
Fields Of The Nephilim,spotify:artist:3m8KqUjgKDwmJ9L9uBHMMs,53219,"['corrosion', 'dark wave', 'ethereal wave', 'gothabilly', 'gothic rock', 'industrial rock']",41,1980.0,1,
Brighton Rock,spotify:artist:48jKRfnRqZL2AD4hISo7Rk,1575,['canadian metal'],16,1980.0,1,
The Other Ones,spotify:artist:2M0l4zCgq4w08ISfkr8Qz1,87,[],1,1980.0,1,
Yngwie Malmsteen,spotify:artist:5DpSoH5zCXNRqYai7pmcGG,245527,"['album rock', 'hard rock', 'instrumental rock', 'metal', 'metal guitar', 'neo classical metal', 'power metal', 'progressive metal', 'rock', 'shred', 'speed metal', 'swedish hard rock']",53,1980.0,1,
The Breakfast Club,spotify:artist:2rFHwb8aVixpi8KSt5b2qi,110,[],1,1980.0,1,
Chris ,spotify:artist:2UMj7NCbuqy1yUZmiSYGjJ,1827527,['funk carioca'],77,1980.0,0,
Orchestra Baobab,spotify:artist:7xT0arvCDupDU1YYy0BNv9,76812,"['afrobeat', 'afropop', 'chicha', 'mande pop', 'world']",52,1980.0,1,
Martika,spotify:artist:40enFxfEXXsEXKOt1vgx0k,108703,"['minneapolis sound', 'new wave pop']",49,1980.0,1,
Running Wild,spotify:artist:7954VFaZClkL503srfV5PE,89814,"['german metal', 'hard rock', 'metal', 'neo classical metal', 'neo-trad metal', 'nwothm', 'old school thrash', 'pirate', 'power metal', 'progressive metal', 'speed metal', 'thrash metal']",47,1980.0,1,
Carlos Cano,spotify:artist:3DmpE6oHcvPFhtMTSlLMFB,55449,"['cantautor', 'copla', 'flamenco', 'nueva cancion', 'rumba']",46,1980.0,1,
Eric B. ,spotify:artist:7ibAWtDtmEfaVhc1FJ3Vl9,560322,"['dance pop', 'deep pop r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",70,1980.0,0,
Slime,spotify:artist:09XX4vGibhdivyKlxP8MRf,4211,[],41,1980.0,1,
Phil Seymour,spotify:artist:2ut1VNKTLERpjYf2uljNWn,2444,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']",27,1980.0,1,
Enya,spotify:artist:6uothxMWeLWIhsGeF7cyo4,1280304,"['celtic', 'middle earth']",75,1980.0,0,
Real Life,spotify:artist:1n0pe6Cx9pCNvXYkX9TTLX,31769,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",46,1980.0,1,
Moebius,spotify:artist:5MEDZzxAHc7eFrNR7UoA7K,8125,[],30,1980.0,1,
Simply Red,spotify:artist:1fa0cOhromAZdq2xRA4vv8,1222321,"['british soul', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",71,1980.0,0,
Big Country,spotify:artist:1h8YIw9HLr6E8gdXVDRbVJ,139846,"['celtic rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'scottish rock']",52,1980.0,1,
Sheena Easton,spotify:artist:5dcOK4stT4JDkP6Dqhbz5s,302355,"['adult standards', 'mellow gold', 'minneapolis sound', 'new wave pop', 'soft rock']",59,1980.0,1,
Skinny Puppy,spotify:artist:5Mu0EMEsUIVE132pNMywns,110691,"['dark wave', 'ebm', 'electro-industrial', 'experimental', 'industrial', 'industrial metal', 'industrial rock']",44,1980.0,1,
Huey Lewis ,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,801630,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']",66,1980.0,0,
Tenor Fly,spotify:artist:37uswdRBtJ0qyXas292Uo0,4460,[],47,1980.0,1,
Demented Are Go,spotify:artist:7fvToIpjDfwtLhAoZdVF5W,31597,"['deathgrass', 'horror punk', 'psychobilly']",38,1980.0,1,
Los Suaves,spotify:artist:1Z3i5hUtelWqBwEA1RoWhL,121642,"['latin metal', 'punk urbano', 'rock en espanol', 'spanish punk']",50,1980.0,1,
Luiz Henrique,spotify:artist:33B3KPKVeM767cWl2qSatO,22208,['sertanejo pop'],36,1980.0,1,
Miami Sound Machine,spotify:artist:18xgcedCGxFbqLbIQn5R8F,127375,['new wave pop'],58,1980.0,1,
Paula Abdul,spotify:artist:4PpmBoqphQusNFsxuVKb6j,541548,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'soft rock', 'urban contemporary']",56,1980.0,0,
George Michael,spotify:artist:19ra5tSw0tWufvUp8GotLo,2393800,"['new wave pop', 'soft rock']",75,1980.0,0,
Cocteau Twins,spotify:artist:5Wabl1lPdNOeIn0SQ5A1mp,296484,"['alternative rock', 'art pop', 'art rock', 'dance rock', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'new wave pop', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'slow core']",61,1980.0,1,
The Fixx,spotify:artist:53RkHTcl0SJZjpzqogkBf4,126748,"['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'soft rock']",49,1980.0,1,
Jody Watley,spotify:artist:71aKjsWKYqASAffyIQaocZ,157719,"['freestyle', 'minneapolis sound', 'new jack swing', 'new wave pop', 'post-disco', 'quiet storm', 'urban contemporary', 'vocal house']",45,1980.0,1,
Royal House,spotify:artist:2t5BHUdyeL3NBKqpOpaA4V,17513,['orchestra'],55,1980.0,1,
Stars On 45,spotify:artist:4r8b3Hr0AMhzhAg75le0Gx,22212,['disco'],48,1980.0,1,
Sisters of Mercy,spotify:artist:4HxBVyHaUa60eCSsJWxwWR,200168,['corrosion'],55,1980.0,1,
Arthur Russell,spotify:artist:3iJJD5v7oIFUevW4N5w5cj,72411,"['ambient', 'art pop', 'art rock', 'cello', 'chamber pop', 'chamber psych', 'dream pop', 'experimental', 'experimental rock', 'fourth world', 'freak folk', 'indie rock', 'minimalism', 'noise pop', 'slow core']",52,1980.0,1,
The Robert Cray Band,spotify:artist:6cAtGdArQhrU7tTBoeWY3P,58165,"['blues', 'blues rock', 'electric blues', 'modern blues']",41,1980.0,1,
